-5.0;2.5;0.36640000000000006;1;2.0;27226;0;1;150.43565117095;152.07455716462158;35.925343506480836;41.809038091938035;398.95003167442604;402.9823025105107;1.6734432918593782;0.1952046994547132;126.44920943343416;127.86089018975733;-3.6350852675071694;1.8454436445111142;13.93691810914164;17.80510715333272;398.8799622546304;402.24970866256353;1.7168899971403322;0.403855345984542;17.084155002591377;17.615925670194187;114.34870085446087;115.30489134877256;71.89021330403794;74.37628575452199;3.0034742645913375;0.5991187561174922
0.0;0.0;0.01;1;0.0;27376;0;4;148.77427024237835;152.86662751904998;32.49347627558974;35.666276086746784;397.5464763640369;402.04529220150926;16.096208798532246;20.667046529162732;126.23973984709865;128.6507500208531;-1.8054636132629982;1.7197884446646499;17.775354460213244;20.762609666728267;398.5106097038566;400.5834815261286;4.505332910758622;6.608191939574413;15.645967277026152;18.824805569456693;331.64006476177036;333.3897630158661;173.1679130164018;174.13770673358854;-0.01795069686783146;0.9634962497408069
-5.0;2.5;0.36640000000000006;1;2.0;27556;0;1;147.4625107386449;149.23701451332545;37.02904679485828;38.264197131424055;395.8097573947165;398.4634081063947;1.2536907709951959;-2.880266962452875;124.11868627757127;127.6122932065787;-2.337129881507133;-0.06876367103409331;15.077909833615212;18.365533924570727;395.63261909592944;402.1958539283254;1.8216878598952473;4.768512787514153;15.09993466581411;17.907874624650407;286.97168979514214;291.7667861586994;155.79778530811902;159.00770617767824;-0.32604707910505937;-0.4973090428436011
0.0;0.0;0.01;1;0.0;28276;0;0;28.028054804850143;32.558914839302794;58.35951326329666;62.98754613179861;399.3427330221582;402.8469639204747;-173.56242959552887;-171.53220320093732;-2.8170044744667346;2.4642663288173217;28.332963354357368;30.736641418033013;13.641108697557996;14.643146174093625;398.25567088978227;401.4178141352485;174.6445802048781;171.3334926425957;17.485703023346296;19.956321254303724;276.9343581948235;279.072456065778;7.890515591757219;4.8595468625672975;0.6247837493365438;1.0745699271753182
0.0;0.0;0.01;1;0.0;28580;0;2;55.59679101765107;56.73101124256118;33.84224013019605;35.17018905836672;397.19520430345494;401.0653646990796;125.97896377715209;122.01093910842101;127.97318922908379;128.7101940129501;12.689924315292249;15.316716540707912;13.737952481766747;17.501013280996077;273.2942407534829;277.88148446853404;158.10793905055417;163.6955002716071;16.33001706945962;20.508695133052164;364.49736777564937;367.32158283794524;8.054206061235732;11.966167845247183;0.5624849117001874;-0.5801265298534335
0.0;0.0;0.020800000000000003;1;0.0;28625;0;0;54.67630415062124;58.300670520635684;60.54130305652161;62.101922869184676;398.602897918445;399.8757702828329;176.31416960831032;179.69069423319615;0.6574287424173735;0.9428676328975758;9.519364062690396;13.289187649189195;9.620175715464718;17.098378715313125;338.37121555075475;339.1191805394131;162.13899452947348;167.83127124185415;17.074421994893118;17.2791518105926;330.846332100025;332.00474084949;12.875268673813135;5.813330754125467;-1.1906298704487956;-0.7162518103445796
0.0;0.0;0.01;1;0.0;28699;0;0;149.64810009969398;151.0539889282279;38.78389881432423;41.05565002735039;397.7464048499022;400.32203957085585;2.1407341078804802;-0.22789673483090978;127.03435880053236;129.22182385594118;-2.896614893458265;1.6089104764668871;15.049080562807974;20.546757328654397;398.42067488524407;400.45414074930534;1.5254963955510634;5.7146929917300096;17.927965086610328;19.590028417962177;339.44580523326823;342.074674995916;163.61892353119705;160.9254931618584;0.5879137630665516;-0.6240346033415545
0.0;0.0;0.01;1;0.0;28819;0;4;147.68017174670808;151.10225391175834;37.07863623205519;41.6557285965416;143.34848797110098;145.83104632678172;17.87158745615554;14.531131950490604;125.12310818869597;129.9058243343592;-2.388918606668163;1.55990235507499;17.910646076314844;19.375228345116504;335.9026345793274;338.74825178338045;23.871920266343494;24.90114218820765;17.89324540849816;18.565118856881906;397.9676114288218;400.79255052810623;172.38259698242328;169.30355008481482;1.2488496531287994;-0.4110976425906836
0.0;0.0;0.01;1;0.0;29132;0;2;63.99336202900321;67.37621096069269;2.337284283828561;6.6999749069491115;398.438550565165;400.4410981291283;-135.39864054136117;-139.4231235071931;125.88440948654677;128.7455968653411;4.525780454027354;6.276622697097863;15.207199605831997;17.9147198881867;347.81270895401207;351.7994314849032;164.58610431644254;168.20812866792105;16.54134902812701;19.91571799441762;382.1766907133342;385.90724019474686;5.262971117427158;2.443497274978219;-0.8392325042906958;1.4467959447999894
0.0;0.0;0.36640000000000006;1;2.0;29282;0;1;147.93661267637788;152.99051944345624;38.971458984898504;39.74849752969379;399.85880220757826;400.83836983711063;-0.33809952246738106;-1.593310330675478;127.4939580830636;131.9975338314314;-1.1865155492738577;1.2367085121808987;14.308628780289588;16.992168609395545;397.96939190477605;398.88519819408975;3.2387907690044324;2.7642067471384975;15.467387466365025;20.65858212369731;120.10853264269981;123.99501540406001;109.51444507846735;105.64124045780925;-0.8261133348867411;0.13308455550297738
-20.0;0.0;0.20800000000000002;1;0.0;29352;0;2;151.48900902824107;152.14398929921873;37.64382402820628;38.58757534731986;399.9300900484587;400.43330157334805;0.09163225530687558;-0.32863876639803014;126.08929900998194;126.60568631414449;-2.889480491603999;2.235691206750681;17.029069792764897;18.734940825366337;399.5352324819871;401.4352536398472;1.1467523718090167;2.3272348003763375;16.261395040941224;18.094142748761797;149.6125275450467;156.35973283422283;38.88586598596219;36.086834287118116;1.9109595640150556;-1.973845808889343
13.0;0.0;0.020800000000000003;1;0.0;29455;0;2;146.6457433467029;151.9997394133735;39.560521867216856;41.90426788949755;145.37767238059817;150.6474865862063;7.22022646855693;10.866972836654995;127.18656515942581;128.81576510356686;-1.9768506443539584;4.620439412070772;14.921589331228585;16.180415770406356;362.60799794263175;366.0349210085367;11.549687844350938;6.161928328991159;17.938088014420252;19.239724869013536;397.2963455740688;401.79612644607806;177.25401703880587;175.59985207878148;-0.16864582218801516;-2.6876228017364205
-45.0;0.0;0.36640000000000006;1;2.0;29493;0;5;126.69227997004253;130.5574833948811;17.33021922935361;19.082902648552864;106.1145777515891;111.30904587329111;-16.051764379535605;-8.756374218694937;127.80098099928617;127.90300697089961;-4.212954598313319;0.42344443897019257;14.590218064876343;20.450995855987316;398.2183579757591;398.54586902110094;14.095160880010024;5.7910127508495455;13.657609995775678;18.076185027455665;308.96241190441543;310.60669299159696;175.0985254968115;176.2676354944735;-0.15917640507109354;3.3243685195287043
