-20.0;0.0;0.0108;1;0.0;25065;0;1;78.34443474504971;80.2061461571182;36.72711998411681;41.29085465697349;399.2234225618801;399.89085793395134;-5.310099705603783;2.811958277580315;126.20919480492142;128.21826848088796;-0.24924531724060683;-0.23956511452035079;15.206082922656726;19.46124496392266;398.53654654181736;401.60531978559317;1.6289346782618508;-1.0507126663828839;15.348000094582599;20.63608170435711;143.29111929017307;144.0351794324676;34.304689206026836;29.557378648418876
-20.0;0.0;0.020800000000000003;1;0.0;25649;0;3;79.94523192820222;82.66092905458073;37.1067638769524;39.542630177642586;399.73414779842443;404.96243456263124;181.91481006425144;178.93569452133022;125.5105392830206;130.20926863230704;-0.4760906380961343;4.252770493862065;16.262426550402232;19.432440344864972;396.7789313622689;398.1186541186137;-177.75286268637583;-183.20571660500386;17.349131467832052;18.931734156786597;244.4402477551566;248.21945151897978;-1.3704380945044856;-7.655309530745212
-40.0;0.0;0.020800000000000003;1;0.0;26955;0;4;79.63918560168655;80.05181656711059;38.4745916720419;42.81249621946451;400.3704673435588;404.42348650703394;8.799122228460002;2.857503305691091;129.40829004202138;131.0009873973077;0.3183100895855937;2.963294338722161;15.726716275056877;18.591456829597114;397.28484126525103;400.0663558191665;12.826758618885618;6.050113936103603;15.073813540178591;18.658801254031925;399.15377003036645;402.33808951161905;165.18629264312187;166.69364292072632
-20.0;0.0;0.020800000000000003;1;0.0;28265;0;2;77.01549068404725;81.19808706743065;37.83215014060161;39.7215701962785;396.862235247634;398.0441858095403;4.715679354394489;-0.20596806633164844;127.35883581108527;128.4885659603949;-2.9036589881293353;4.743502717518767;17.51659074016038;20.519493863915642;398.1860666379264;398.52056597202017;-1.068173577656487;-1.3201783489652845;17.761925496848086;19.91600200357574;135.83041092647753;138.64533161467747;-6.017782934556631;-7.758392624070661
-25.0;2.5;0.36640000000000006;1;2.0;28532;0;1;77.22487059196169;80.22557748797284;-9999.933748991112;-9999.822791196737;-10000.096915370279;-9998.74235070354;-280.1387583512551;-279.4779620080899;-10004.058582810756;-9999.606651102036;-0.9168451648217975;0.6601588372422533;-1.9110504086703428;3.7701349954109964;-10003.63782240438;-10001.094932042664;-280.3667675800152;-281.44601981826963;17.914478965289533;17.928591313507717;151.77911598336652;152.618113622824;-166.35899103325744;-166.83377963149087
-30.0;5.0;0.1864;1;2.0;28540;0;1;78.021213733223;82.63919647040315;38.48778164634806;42.934051062335406;397.2375006703753;402.8398319269911;179.5542723012451;176.8380972342735;127.37934681634911;129.31044151187936;-0.9125206416094974;2.9476837124444697;15.004412828306236;20.015022843236302;397.6740224239497;402.3561483476729;-177.10463661448344;-182.25457432640343;15.307751959486694;19.034436967487533;120.9579606640233;123.80534076983172;-173.43579374707153;-169.42911403967514
0.0;0.0;0.01;1;0.0;29314;0;4;77.47190423103065;82.50841428616545;38.59272367981012;41.33759914569458;178.69299580802328;182.6425507506664;11.378935488618511;9.963014710038927;127.00278543633978;129.68560639724217;-0.40433707384301965;0.3381703628630398;15.376226632411152;19.93959471847747;359.9522378669153;363.3021930679648;18.024895936938698;21.550191283111232;17.507675309065476;19.588827858715433;399.1443829304464;401.2775873734212;172.66864895721608;168.3272686754942
0.0;0.0;0.01;1;0.0;29496;0;3;77.95148819919939;80.3117107095925;37.42618209173327;42.23055303091873;397.07309937385537;400.8547509139347;180.93769067889454;177.96384420330222;126.9260754845887;128.73922060195778;-0.7639469629121982;2.0642345673313933;15.956455307297773;18.71757203957833;398.88296523114076;402.3734354152236;176.68251832774357;180.93222711236544;16.165504958856626;18.88703694166438;240.12208069398125;242.01607289959122;13.254623108764438;16.000713450549366
0.0;0.0;0.01;1;0.0;29580;0;2;79.42223971764106;80.14928692831522;39.010501922276816;42.915342342145834;314.0738580738734;317.6232630341693;177.86994501894338;173.75052005464275;127.1112936463741;128.28855453085117;-2.2420186199768697;0.755802922425441;16.54177697267621;19.14321411751057;399.40870913780594;400.1452065678007;173.7491438341114;169.68052438233818;16.074866613329473;19.05970672476207;399.8140783260609;401.1671314079968;5.399633077762166;1.426647107284046
0.0;0.0;0.01;1;0.0;29654;0;1;25.92566305984604;28.259958918894885;14.572225121424532;17.722993133366753;399.7189345344974;402.198369829237;-75.91737604758778;-80.02836035300444;126.15866980872403;129.47668233385068;-2.4576060982675574;0.35691986295389566;13.80572139381621;17.48629997634313;310.8743521766986;314.18863647482294;171.43546298991748;167.5256292005618;17.597842571620475;18.419852060891127;397.9036888934356;400.50656546076254;0.11703635949200664;1.3047167340615564
-40.0;0.0;0.020800000000000003;1;0.0;29732;0;2;47.458665295431686;51.399477962838226;39.54695740653355;41.03115558154388;400.25651201835035;400.3970026575963;127.11516564732744;126.97563436443875;126.92408315732544;128.1931947481515;0.07191618761413765;0.37363695888082393;13.114461152481663;15.043959636937695;347.1946176081029;351.88374147849737;165.89477356895466;164.68306612092985;14.850428317348698;18.74424663851766;324.3962466769786;325.4913647284326;8.196876848187701;6.737471332973697
-40.0;0.0;0.020800000000000003;1;0.0;29913;0;0;77.48788916349906;79.76954975212178;35.9026167763117;41.58183293838689;397.2535898995387;402.2686887041777;2.986065852503385;0.7953279407542979;129.0534165965576;130.24971384924507;-2.297002818254776;0.9937675488956326;15.17898140687188;20.008987467285216;395.097501728489;401.9669775312527;7.1996804837876605;2.6858504288755367;19.51206703891099;19.968575665764774;367.80430166020847;372.81829046237056;164.50449694023757;173.19058788332188
-20.0;10.0;0.36640000000000006;1;2.0;30161;0;3;10.835167871889269;13.1139197082875;37.1937320649769;37.63495003028799;399.133371325017;399.941895205715;67.61099188018714;73.32488021833423;124.57252337894724;129.36205646638336;0.23723364348200837;0.7055948728567429;14.881729846425086;16.55720010436939;354.919342001889;362.7754952413878;26.259543922014263;21.43198516269772;13.381677301485846;16.668658922075576;338.01737105691893;340.86081298925;160.95482744382878;157.10083275960812
0.0;0.0;0.01;1;0.0;30390;0;0;65.08549958248155;69.28677069134744;23.75457181046012;26.419581516259264;42.109895368867036;47.17009891876111;153.05502474241615;150.2133971341776;126.12143705164917;130.5883736643705;-0.8512489619428123;0.9760639373428169;15.276096250763276;16.447607058609183;327.5229948484899;331.2333288976604;180.5346302633444;177.65860826496512;16.616680466803025;20.1864159174373;309.5590289497395;312.5578276465998;-3.8807835562598187;-1.6360339115217855
0.0;0.0;0.01;1;0.0;30404;0;3;35.19194772223603;36.85677210289117;19.13967098255392;21.98106959053643;397.1802502961566;400.15739553004397;137.7036731800585;136.35166900325476;125.3626462377339;129.46119609315522;-1.4818578986858564;1.555727502946357;14.544207280543182;17.82021956744582;280.14069657917247;283.61749830816217;-180.75562697567497;-178.56145858122508;16.32040298484763;18.90012547156368;339.4502703161994;339.63274444996296;-5.834492306210302;-4.9545222286655966
